"region","culture","indicateur","Unit","Date","Value"
"BOUNKILING","SORGHO","Rendement kg/ha","KG/HA","2020","2189"
"BOUNKILING","SORGHO","Rendement kg/ha","KG/HA","2021","1792.1304"
"BOUNKILING","SORGHO","Rendement kg/ha","KG/HA","2022","1970"
"GOUDOMP","ARACHIDE","Production en tonne","tonnes","2017","10592.9816521036"
"GOUDOMP","ARACHIDE","Production en tonne","tonnes","2018","20223.6690133333"
"GOUDOMP","ARACHIDE","Production en tonne","tonnes","2019","22703.23655"
"GOUDOMP","ARACHIDE","Production en tonne","tonnes","2020","19169.4149725472"
"GOUDOMP","ARACHIDE","Production en tonne","tonnes","2021","31752.0519695051"
"GOUDOMP","ARACHIDE","Production en tonne","tonnes","2022","30771.2193526397"
"GOUDOMP","ARACHIDE","Superficie en ha","Ha","2017","6905.46391923314"
"GOUDOMP","ARACHIDE","Superficie en ha","Ha","2018","11312"
"GOUDOMP","ARACHIDE","Superficie en ha","Ha","2019","11323.31"
"GOUDOMP","ARACHIDE","Superficie en ha","Ha","2020","12850.2865577659"
"GOUDOMP","ARACHIDE","Superficie en ha","Ha","2021","19232.0120953998"
"GOUDOMP","ARACHIDE","Superficie en ha","Ha","2022","19232.0120953998"
"GOUDOMP","ARACHIDE","Rendement kg/ha","KG/HA","2017","1534"
"GOUDOMP","ARACHIDE","Rendement kg/ha","KG/HA","2018","1787.80666666667"
"GOUDOMP","ARACHIDE","Rendement kg/ha","KG/HA","2019","2005"
"GOUDOMP","ARACHIDE","Rendement kg/ha","KG/HA","2020","1491.75"
"GOUDOMP","ARACHIDE","Rendement kg/ha","KG/HA","2021","1651"
"GOUDOMP","ARACHIDE","Rendement kg/ha","KG/HA","2022","1600"
"GOUDOMP","MAIS","Production en tonne","tonnes","2017","14381.148"
"GOUDOMP","MAIS","Production en tonne","tonnes","2018","15819.2628"
"GOUDOMP","MAIS","Production en tonne","tonnes","2019","15179.4496"
"GOUDOMP","MAIS","Production en tonne","tonnes","2020","40159.753"
"GOUDOMP","MAIS","Production en tonne","tonnes","2021","35470.321291632"
"GOUDOMP","MAIS","Production en tonne","tonnes","2022","32790.672"
"GOUDOMP","MAIS","Superficie en ha","Ha","2017","6924"
"GOUDOMP","MAIS","Superficie en ha","Ha","2018","7616.4"
"GOUDOMP","MAIS","Superficie en ha","Ha","2019","7235.2"
"GOUDOMP","MAIS","Superficie en ha","Ha","2020","11632"
"GOUDOMP","MAIS","Superficie en ha","Ha","2021","12098.74"
"GOUDOMP","MAIS","Superficie en ha","Ha","2022","9108.52"
"GOUDOMP","MAIS","Rendement kg/ha","KG/HA","2017","2077"
"GOUDOMP","MAIS","Rendement kg/ha","KG/HA","2018","2077"
"GOUDOMP","MAIS","Rendement kg/ha","KG/HA","2019","2098"
"GOUDOMP","MAIS","Rendement kg/ha","KG/HA","2020","3452.52346973865"
"GOUDOMP","MAIS","Rendement kg/ha","KG/HA","2021","2931.7368"
"GOUDOMP","MAIS","Rendement kg/ha","KG/HA","2022","3600"
"GOUDOMP","FONIO","Production en tonne","tonnes","2020","1098"
"GOUDOMP","FONIO","Production en tonne","tonnes","2021","1000"
"GOUDOMP","FONIO","Production en tonne","tonnes","2022","1200"
"GOUDOMP","FONIO","Superficie en ha","Ha","2020","1000"
"GOUDOMP","FONIO","Superficie en ha","Ha","2021","1000"
"GOUDOMP","FONIO","Superficie en ha","Ha","2022","1000"
"GOUDOMP","FONIO","Rendement kg/ha","KG/HA","2020","1098"
"GOUDOMP","FONIO","Rendement kg/ha","KG/HA","2021","1000"
"GOUDOMP","FONIO","Rendement kg/ha","KG/HA","2022","1200"
"GOUDOMP","MIL","Production en tonne","tonnes","2017","12000.016"
"GOUDOMP","MIL","Production en tonne","tonnes","2018","12492.4483503448"
"GOUDOMP","MIL","Production en tonne","tonnes","2019","11990.080872"
"GOUDOMP","MIL","Production en tonne","tonnes","2020","30175.794"
"GOUDOMP","MIL","Production en tonne","tonnes","2021","36828.1054469391"
"GOUDOMP","MIL","Production en tonne","tonnes","2022","47418.4995280019"
"GOUDOMP","MIL","Superficie en ha","Ha","2017","9772"
"GOUDOMP","MIL","Superficie en ha","Ha","2018","9016"
"GOUDOMP","MIL","Superficie en ha","Ha","2019","8565.2"
"GOUDOMP","MIL","Superficie en ha","Ha","2020","15103"
"GOUDOMP","MIL","Superficie en ha","Ha","2021","20616.7389252182"
"GOUDOMP","MIL","Superficie en ha","Ha","2022","20616.7389252182"
"GOUDOMP","MIL","Rendement kg/ha","KG/HA","2017","1228"
"GOUDOMP","MIL","Rendement kg/ha","KG/HA","2018","1385.58655172414"
"GOUDOMP","MIL","Rendement kg/ha","KG/HA","2019","1399.86"
"GOUDOMP","MIL","Rendement kg/ha","KG/HA","2020","1998"
"GOUDOMP","MIL","Rendement kg/ha","KG/HA","2021","1786.3206"
"GOUDOMP","MIL","Rendement kg/ha","KG/HA","2022","2300"
"GOUDOMP","MANIOC","Production en tonne","tonnes","2017","2490"
"GOUDOMP","MANIOC","Production en tonne","tonnes","2018","2739"
"GOUDOMP","MANIOC","Production en tonne","tonnes","2019","2712.6"
"GOUDOMP","MANIOC","Production en tonne","tonnes","2020","3217.76817392424"
"GOUDOMP","MANIOC","Production en tonne","tonnes","2021","3749.15669500301"
"GOUDOMP","MANIOC","Production en tonne","tonnes","2022","3348.68371503639"
"GOUDOMP","MANIOC","Superficie en ha","Ha","2017","249"
"GOUDOMP","MANIOC","Superficie en ha","Ha","2018","273.9"
"GOUDOMP","MANIOC","Superficie en ha","Ha","2019","246.6"
"GOUDOMP","MANIOC","Superficie en ha","Ha","2020","258.455275013995"
"GOUDOMP","MANIOC","Superficie en ha","Ha","2021","260.358103819654"
"GOUDOMP","MANIOC","Superficie en ha","Ha","2022","257.591055002799"
"GOUDOMP","MANIOC","Rendement kg/ha","KG/HA","2017","10000"
"GOUDOMP","MANIOC","Rendement kg/ha","KG/HA","2018","10000"
"GOUDOMP","MANIOC","Rendement kg/ha","KG/HA","2019","11000"
"GOUDOMP","MANIOC","Rendement kg/ha","KG/HA","2020","12450"
"GOUDOMP","MANIOC","Rendement kg/ha","KG/HA","2021","14400"
"GOUDOMP","MANIOC","Rendement kg/ha","KG/HA","2022","13000"
"GOUDOMP","RIZ","Production en tonne","tonnes","2017","21493.752"
"GOUDOMP","RIZ","Production en tonne","tonnes","2018","26000"
"GOUDOMP","RIZ","Production en tonne","tonnes","2019","65991.7205"
"GOUDOMP","RIZ","Production en tonne","tonnes","2020","70887.1937979032"
"GOUDOMP","RIZ","Production en tonne","tonnes","2021","23812.375478544"
"GOUDOMP","RIZ","Production en tonne","tonnes","2022","126376.51875"
"GOUDOMP","RIZ","Superficie en ha","Ha","2017","10444"
"GOUDOMP","RIZ","Superficie en ha","Ha","2018","10400"
"GOUDOMP","RIZ","Superficie en ha","Ha","2019","26345.78"
"GOUDOMP","RIZ","Superficie en ha","Ha","2020","25180.6543746149"
"GOUDOMP","RIZ","Superficie en ha","Ha","2021","11874.51"
"GOUDOMP","RIZ","Superficie en ha","Ha","2022","34761.81"
"GOUDOMP","RIZ","Rendement kg/ha","KG/HA","2017","2058"
"GOUDOMP","RIZ","Rendement kg/ha","KG/HA","2018","2500"
"GOUDOMP","RIZ","Rendement kg/ha","KG/HA","2019","2504.83077365711"
"GOUDOMP","RIZ","Rendement kg/ha","KG/HA","2020","2815.14502138459"
"GOUDOMP","RIZ","Rendement kg/ha","KG/HA","2021","2005.33541834939"
"GOUDOMP","RIZ","Rendement kg/ha","KG/HA","2022","3635.49880601729"
"GOUDOMP","NIEBE","Production en tonne","tonnes","2017","173.641569653254"
"GOUDOMP","NIEBE","Production en tonne","tonnes","2018","474.11784"
"GOUDOMP","NIEBE","Production en tonne","tonnes","2019","599.75559"
"GOUDOMP","NIEBE","Production en tonne","tonnes","2020","414.249603877385"
"GOUDOMP","NIEBE","Production en tonne","tonnes","2021","1477.923531"
"GOUDOMP","NIEBE","Production en tonne","tonnes","2022","688.378687703934"
"GOUDOMP","NIEBE","Superficie en ha","Ha","2017","231.522092871006"
"GOUDOMP","NIEBE","Superficie en ha","Ha","2018","756"
"GOUDOMP","NIEBE","Superficie en ha","Ha","2019","869.4"
"GOUDOMP","NIEBE","Superficie en ha","Ha","2020","513.320450901344"
"GOUDOMP","NIEBE","Superficie en ha","Ha","2021","1541.109"
"GOUDOMP","NIEBE","Superficie en ha","Ha","2022","782.24850875447"
"GOUDOMP","NIEBE","Rendement kg/ha","KG/HA","2017","750"
"GOUDOMP","NIEBE","Rendement kg/ha","KG/HA","2018","627.14"
"GOUDOMP","NIEBE","Rendement kg/ha","KG/HA","2019","689.85"
"GOUDOMP","NIEBE","Rendement kg/ha","KG/HA","2020","807"
"GOUDOMP","NIEBE","Rendement kg/ha","KG/HA","2021","959"
"GOUDOMP","NIEBE","Rendement kg/ha","KG/HA","2022","880"
"GOUDOMP","SORGHO","Production en tonne","tonnes","2017","7197.264"
"GOUDOMP","SORGHO","Production en tonne","tonnes","2018","7866.25"
"GOUDOMP","SORGHO","Production en tonne","tonnes","2019","7786.01425"
"GOUDOMP","SORGHO","Production en tonne","tonnes","2020","13910"
"GOUDOMP","SORGHO","Production en tonne","tonnes","2021","14408.1182993136"
"GOUDOMP","SORGHO","Production en tonne","tonnes","2022","16978.4704132002"
"GOUDOMP","SORGHO","Superficie en ha","Ha","2017","5436"
"GOUDOMP","SORGHO","Superficie en ha","Ha","2018","5425"
"GOUDOMP","SORGHO","Superficie en ha","Ha","2019","5316.5"
"GOUDOMP","SORGHO","Superficie en ha","Ha","2020","6500"
"GOUDOMP","SORGHO","Superficie en ha","Ha","2021","7717.48655145464"
"GOUDOMP","SORGHO","Superficie en ha","Ha","2022","7717.48655145464"
"GOUDOMP","SORGHO","Rendement kg/ha","KG/HA","2017","1324"
"GOUDOMP","SORGHO","Rendement kg/ha","KG/HA","2018","1450"
"GOUDOMP","SORGHO","Rendement kg/ha","KG/HA","2019","1464.5"
"GOUDOMP","SORGHO","Rendement kg/ha","KG/HA","2020","2140"
"GOUDOMP","SORGHO","Rendement kg/ha","KG/HA","2021","1866.9444"
"GOUDOMP","SORGHO","Rendement kg/ha","KG/HA","2022","2200"
"SEDHIOU","ARACHIDE","Production en tonne","tonnes","2017","9995.88398386523"
"SEDHIOU","ARACHIDE","Production en tonne","tonnes","2018","11647.486080477"
"SEDHIOU","ARACHIDE","Production en tonne","tonnes","2019","14242.14"
"SEDHIOU","ARACHIDE","Production en tonne","tonnes","2020","15268.04990529"
"SEDHIOU","ARACHIDE","Production en tonne","tonnes","2021","32300.98097361"
"SEDHIOU","ARACHIDE","Production en tonne","tonnes","2022","38089.14"
"SEDHIOU","ARACHIDE","Superficie en ha","Ha","2017","6804.55002305325"
"SEDHIOU","ARACHIDE","Superficie en ha","Ha","2018","7192.75310754717"
"SEDHIOU","ARACHIDE","Superficie en ha","Ha","2019","7912.3"
"SEDHIOU","ARACHIDE","Superficie en ha","Ha","2020","9896.235"
"SEDHIOU","ARACHIDE","Superficie en ha","Ha","2021","19044.57"
"SEDHIOU","ARACHIDE","Superficie en ha","Ha","2022","19044.57"
"SEDHIOU","ARACHIDE","Rendement kg/ha","KG/HA","2017","1469"
"SEDHIOU","ARACHIDE","Rendement kg/ha","KG/HA","2018","1619.33628282828"
"SEDHIOU","ARACHIDE","Rendement kg/ha","KG/HA","2019","1800"
"SEDHIOU","ARACHIDE","Rendement kg/ha","KG/HA","2020","1542.814"
"SEDHIOU","ARACHIDE","Rendement kg/ha","KG/HA","2021","1696.073"
"SEDHIOU","ARACHIDE","Rendement kg/ha","KG/HA","2022","2000"
"SEDHIOU","MAIS","Production en tonne","tonnes","2017","39585"
"SEDHIOU","MAIS","Production en tonne","tonnes","2018","43992.6639583333"
"SEDHIOU","MAIS","Production en tonne","tonnes","2019","68585"
"SEDHIOU","MAIS","Production en tonne","tonnes","2020","69572.7776"
"SEDHIOU","MAIS","Production en tonne","tonnes","2021","77691.742284"
"SEDHIOU","MAIS","Production en tonne","tonnes","2022","69996.524"
"SEDHIOU","MAIS","Superficie en ha","Ha","2017","19500"
"SEDHIOU","MAIS","Superficie en ha","Ha","2018","21500"
"SEDHIOU","MAIS","Superficie en ha","Ha","2019","23650"
"SEDHIOU","MAIS","Superficie en ha","Ha","2020","21490.4"
"SEDHIOU","MAIS","Superficie en ha","Ha","2021","26480.48"
"SEDHIOU","MAIS","Superficie en ha","Ha","2022","22949.68"
"SEDHIOU","MAIS","Rendement kg/ha","KG/HA","2017","2030"
"SEDHIOU","MAIS","Rendement kg/ha","KG/HA","2018","2046.17041666667"
"SEDHIOU","MAIS","Rendement kg/ha","KG/HA","2019","2900"
"SEDHIOU","MAIS","Rendement kg/ha","KG/HA","2020","3237.38867587388"
"SEDHIOU","MAIS","Rendement kg/ha","KG/HA","2021","2933.925"
"SEDHIOU","MAIS","Rendement kg/ha","KG/HA","2022","3050"
"SEDHIOU","FONIO","Production en tonne","tonnes","2017","2332"
"SEDHIOU","FONIO","Production en tonne","tonnes","2018","2320"
"SEDHIOU","FONIO","Production en tonne","tonnes","2019","2807.2"
"SEDHIOU","FONIO","Production en tonne","tonnes","2020","2994"
"SEDHIOU","FONIO","Production en tonne","tonnes","2021","3000"
"SEDHIOU","FONIO","Production en tonne","tonnes","2022","3301.1"
"SEDHIOU","FONIO","Superficie en ha","Ha","2017","2915"
"SEDHIOU","FONIO","Superficie en ha","Ha","2018","2900"
"SEDHIOU","FONIO","Superficie en ha","Ha","2019","3190"
"SEDHIOU","FONIO","Superficie en ha","Ha","2020","3000"
"SEDHIOU","FONIO","Superficie en ha","Ha","2021","3000"
"SEDHIOU","FONIO","Superficie en ha","Ha","2022","3001"
"SEDHIOU","FONIO","Rendement kg/ha","KG/HA","2017","800"
"SEDHIOU","FONIO","Rendement kg/ha","KG/HA","2018","800"
"SEDHIOU","FONIO","Rendement kg/ha","KG/HA","2019","880"
"SEDHIOU","FONIO","Rendement kg/ha","KG/HA","2020","998"
"SEDHIOU","FONIO","Rendement kg/ha","KG/HA","2021","1000"
"SEDHIOU","FONIO","Rendement kg/ha","KG/HA","2022","1100"
"SEDHIOU","MIL","Production en tonne","tonnes","2017","10292.304"
"SEDHIOU","MIL","Production en tonne","tonnes","2018","15410.4633344444"
"SEDHIOU","MIL","Production en tonne","tonnes","2019","19491.513415"
"SEDHIOU","MIL","Production en tonne","tonnes","2020","21688.92"
"SEDHIOU","MIL","Production en tonne","tonnes","2021","36098.6336097186"
"SEDHIOU","MIL","Production en tonne","tonnes","2022","46179.3472725"
"SEDHIOU","MIL","Superficie en ha","Ha","2017","9746.5"
"SEDHIOU","MIL","Superficie en ha","Ha","2018","9833"
"SEDHIOU","MIL","Superficie en ha","Ha","2019","10816.3"
"SEDHIOU","MIL","Superficie en ha","Ha","2020","10954"
"SEDHIOU","MIL","Superficie en ha","Ha","2021","20592.797"
"SEDHIOU","MIL","Superficie en ha","Ha","2022","20592.797"
"SEDHIOU","MIL","Rendement kg/ha","KG/HA","2017","1056"
"SEDHIOU","MIL","Rendement kg/ha","KG/HA","2018","1567.21888888889"
"SEDHIOU","MIL","Rendement kg/ha","KG/HA","2019","1802.05"
"SEDHIOU","MIL","Rendement kg/ha","KG/HA","2020","1980"
"SEDHIOU","MIL","Rendement kg/ha","KG/HA","2021","1752.9738"
"SEDHIOU","MIL","Rendement kg/ha","KG/HA","2022","2242.5"
"SEDHIOU","MANIOC","Production en tonne","tonnes","2017","3042"
"SEDHIOU","MANIOC","Production en tonne","tonnes","2018","3346.2"
"SEDHIOU","MANIOC","Production en tonne","tonnes","2019","4042.61"
"SEDHIOU","MANIOC","Production en tonne","tonnes","2020","4284.34053343862"
"SEDHIOU","MANIOC","Production en tonne","tonnes","2021","4191.72117317403"
"SEDHIOU","MANIOC","Production en tonne","tonnes","2022","5349.29727432728"
"SEDHIOU","MANIOC","Superficie en ha","Ha","2017","234"
"SEDHIOU","MANIOC","Superficie en ha","Ha","2018","257.4"
"SEDHIOU","MANIOC","Superficie en ha","Ha","2019","282.7"
"SEDHIOU","MANIOC","Superficie en ha","Ha","2020","284.224318581819"
"SEDHIOU","MANIOC","Superficie en ha","Ha","2021","279.448078211602"
"SEDHIOU","MANIOC","Superficie en ha","Ha","2022","267.464863716364"
"SEDHIOU","MANIOC","Rendement kg/ha","KG/HA","2017","13000"
"SEDHIOU","MANIOC","Rendement kg/ha","KG/HA","2018","13000"
"SEDHIOU","MANIOC","Rendement kg/ha","KG/HA","2019","14300"
"SEDHIOU","MANIOC","Rendement kg/ha","KG/HA","2020","15073.8"
"SEDHIOU","MANIOC","Rendement kg/ha","KG/HA","2021","15000"
"SEDHIOU","MANIOC","Rendement kg/ha","KG/HA","2022","20000"
"SEDHIOU","RIZ","Production en tonne","tonnes","2017","47018.9332"
"SEDHIOU","RIZ","Production en tonne","tonnes","2018","75125"
"SEDHIOU","RIZ","Production en tonne","tonnes","2019","119352.536849452"
"SEDHIOU","RIZ","Production en tonne","tonnes","2020","160123.726988792"
"SEDHIOU","RIZ","Production en tonne","tonnes","2021","24764.91778446"
"SEDHIOU","RIZ","Production en tonne","tonnes","2022","117692.6123"
"SEDHIOU","RIZ","Superficie en ha","Ha","2017","29608.9"
"SEDHIOU","RIZ","Superficie en ha","Ha","2018","30050"
"SEDHIOU","RIZ","Superficie en ha","Ha","2019","39829.8494583466"
"SEDHIOU","RIZ","Superficie en ha","Ha","2020","49907.6193500159"
"SEDHIOU","RIZ","Superficie en ha","Ha","2021","9716.324"
"SEDHIOU","RIZ","Superficie en ha","Ha","2022","33313.624"
"SEDHIOU","RIZ","Rendement kg/ha","KG/HA","2017","1588"
"SEDHIOU","RIZ","Rendement kg/ha","KG/HA","2018","2500"
"SEDHIOU","RIZ","Rendement kg/ha","KG/HA","2019","2996.56007925084"
"SEDHIOU","RIZ","Rendement kg/ha","KG/HA","2020","3208.40242580597"
"SEDHIOU","RIZ","Rendement kg/ha","KG/HA","2021","2548.79497477235"
"SEDHIOU","RIZ","Rendement kg/ha","KG/HA","2022","3532.86728276695"
"SEDHIOU","NIEBE","Production en tonne","tonnes","2017","485.874227025799"
"SEDHIOU","NIEBE","Production en tonne","tonnes","2018","590.324929549538"
"SEDHIOU","NIEBE","Production en tonne","tonnes","2019","543.5067033"
"SEDHIOU","NIEBE","Production en tonne","tonnes","2020","471.999335020218"
"SEDHIOU","NIEBE","Production en tonne","tonnes","2021","957.23759503793"
"SEDHIOU","NIEBE","Production en tonne","tonnes","2022","1775.08606290667"
"SEDHIOU","NIEBE","Superficie en ha","Ha","2017","875.449057704142"
"SEDHIOU","NIEBE","Superficie en ha","Ha","2018","962.993963474556"
"SEDHIOU","NIEBE","Superficie en ha","Ha","2019","895.59"
"SEDHIOU","NIEBE","Superficie en ha","Ha","2020","701.682136087969"
"SEDHIOU","NIEBE","Superficie en ha","Ha","2021","1002.34303145333"
"SEDHIOU","NIEBE","Superficie en ha","Ha","2022","887.543031453334"
"SEDHIOU","NIEBE","Rendement kg/ha","KG/HA","2017","555"
"SEDHIOU","NIEBE","Rendement kg/ha","KG/HA","2018","613.01"
"SEDHIOU","NIEBE","Rendement kg/ha","KG/HA","2019","606.87"
"SEDHIOU","NIEBE","Rendement kg/ha","KG/HA","2020","672.668307692308"
"SEDHIOU","NIEBE","Rendement kg/ha","KG/HA","2021","955"
"SEDHIOU","NIEBE","Rendement kg/ha","KG/HA","2022","2000"
"SEDHIOU","SORGHO","Production en tonne","tonnes","2017","7630.7652"
"SEDHIOU","SORGHO","Production en tonne","tonnes","2018","10009.692"
"SEDHIOU","SORGHO","Production en tonne","tonnes","2019","12112.1"
"SEDHIOU","SORGHO","Production en tonne","tonnes","2020","18459.45"
"SEDHIOU","SORGHO","Production en tonne","tonnes","2021","17650.9981397503"
"SEDHIOU","SORGHO","Production en tonne","tonnes","2022","19984.6903734156"
"SEDHIOU","SORGHO","Superficie en ha","Ha","2017","6499.8"
"SEDHIOU","SORGHO","Superficie en ha","Ha","2018","7149.78"
"SEDHIOU","SORGHO","Superficie en ha","Ha","2019","7865"
"SEDHIOU","SORGHO","Superficie en ha","Ha","2020","8550"
"SEDHIOU","SORGHO","Superficie en ha","Ha","2021","9516.51922543598"
"SEDHIOU","SORGHO","Superficie en ha","Ha","2022","9516.51922543598"
"SEDHIOU","SORGHO","Rendement kg/ha","KG/HA","2017","1174"
"SEDHIOU","SORGHO","Rendement kg/ha","KG/HA","2018","1400"
"SEDHIOU","SORGHO","Rendement kg/ha","KG/HA","2019","1540"
"SEDHIOU","SORGHO","Rendement kg/ha","KG/HA","2020","2159"
"SEDHIOU","SORGHO","Rendement kg/ha","KG/HA","2021","1854.7746"
"SEDHIOU","SORGHO","Rendement kg/ha","KG/HA","2022","2100"
"REGION DE TAMBACOUNDA","ARACHIDE","Production en tonne","tonnes","2010","98479"
"REGION DE TAMBACOUNDA","ARACHIDE","Production en tonne","tonnes","2011","26795"
"REGION DE TAMBACOUNDA","ARACHIDE","Production en tonne","tonnes","2012","39076"
"REGION DE TAMBACOUNDA","ARACHIDE","Production en tonne","tonnes","2013","66573"
"REGION DE TAMBACOUNDA","ARACHIDE","Production en tonne","tonnes","2014","49594"
"REGION DE TAMBACOUNDA","ARACHIDE","Production en tonne","tonnes","2015","91500"
"REGION DE TAMBACOUNDA","ARACHIDE","Production en tonne","tonnes","2016","102386"
"REGION DE TAMBACOUNDA","ARACHIDE","Production en tonne","tonnes","2017","205625.476353976"
"REGION DE TAMBACOUNDA","ARACHIDE","Production en tonne","tonnes","2018","162023.40601115"
"REGION DE TAMBACOUNDA","ARACHIDE","Production en tonne","tonnes","2019","159422.4"
"REGION DE TAMBACOUNDA","ARACHIDE","Production en tonne","tonnes","2020","129065.061283923"
"REGION DE TAMBACOUNDA","ARACHIDE","Production en tonne","tonnes","2021","159638.657780475"
"REGION DE TAMBACOUNDA","ARACHIDE","Production en tonne","tonnes","2022","146162.962261345"
"REGION DE TAMBACOUNDA","ARACHIDE","Superficie en ha","Ha","2010","91883"
"REGION DE TAMBACOUNDA","ARACHIDE","Superficie en ha","Ha","2011","41646"
"REGION DE TAMBACOUNDA","ARACHIDE","Superficie en ha","Ha","2012","37210"
"REGION DE TAMBACOUNDA","ARACHIDE","Superficie en ha","Ha","2013","69635"
"REGION DE TAMBACOUNDA","ARACHIDE","Superficie en ha","Ha","2014","62299"
